n,N,reps,n_fail
3509245,83,100000,89
998307,96,100000,472
8104,33,100000,6431
152,50,100000,99988
586,39,100000,72529
808,83,100000,98773
295947,90,100000,1348
33,88,100000,100000
900563,40,100000,93
1032,32,100000,38758
1570,75,100000,83362
581849869,14,100000,0
1482,76,100000,85839
35767,32,100000,1336
62412,55,100000,2418
24677,71,100000,9646
3718004740,35,100000,0
4224386,57,100000,36
420111,66,100000,521
46107,49,100000,2578
98880783,9,100000,0
94888137,56,100000,1
371248,61,100000,438
647611,21,100000,27
8264,9,100000,439
1422,23,100000,16314
6411,84,100000,42109
124541,20,100000,172
6121578,4,100000,0
11405,94,100000,32147
38298,64,100000,5169
141,96,100000,100000
60610,46,100000,1719
62,20,100000,96917
222,64,100000,99995
4682885,85,100000,78
14562,21,100000,1462
89560,41,100000,906
61803,10,100000,63
221776,37,100000,306
32439,57,100000,4755
1397,38,100000,39929
1125150416,89,100000,1
393333696,72,100000,1
6165,43,100000,13644
24,41,100000,100000
785,56,100000,86515
35767,86,100000,9599
15860,57,100000,9626
1860,28,100000,18664
29923510,42,100000,1
6647576,85,100000,53
5646,63,100000,29403
105612,85,100000,3281
496,16,100000,21537
16,74,100000,100000
1860,32,100000,23663
598,47,100000,84209
3,67,100000,100000
420,17,100000,27785
1410,48,100000,55509
26166,51,100000,4711
832,75,100000,96747
6225,75,100000,35842
31308,13,100000,230
832,18,100000,16906
21966593,85,100000,15
74,20,100000,94129
6404,23,100000,3928
17193,15,100000,598
192,89,100000,100000
6046,32,100000,7871
8936,32,100000,5312
9383,7,100000,239
3874448717,34,100000,1
47478,83,100000,6935
78824644,13,100000,0
5637200,47,100000,21
1766,51,100000,51640
7071528,10,100000,0
11359600,55,100000,14
56054,17,100000,243
2992,63,100000,48402
15142,88,100000,22130
420,14,100000,19706
247,71,100000,99998
5273,44,100000,16616
606332600,19,100000,0
11596129,6,100000,0
19490,4,100000,24
2323881,67,100000,89
4605,66,100000,37635
48890,6,100000,42
159,52,100000,99988
16696,87,100000,20227
766,27,100000,37128
104,93,100000,100000
900,86,100000,98505
159,40,100000,99540
31182614,12,100000,0
4423,31,100000,9919
427131015,24,100000,0
103041429,29,100000,0
2414,6,100000,618
152,74,100000,100000
195191783,21,100000,0
142,97,100000,100000
12455,33,100000,4165
22,29,100000,100000
526,79,100000,99770
1196907399,6,100000,0
516255,95,100000,850
5377,51,100000,21180
20310,89,100000,17669
278,86,100000,100000
8345,28,100000,4389
29709,82,100000,10682
15,36,100000,100000
2321,10,100000,1952
17878,15,100000,577
1196907399,91,100000,0
4877,77,100000,45259
404,48,100000,94589
76,13,100000,66283
6046,80,100000,40770
5522216,93,100000,80
7422,51,100000,15911
7710,56,100000,18059
1066,28,100000,30109
2767,84,100000,72138
2822,95,100000,79558
6411,9,100000,580
1970670,75,100000,142
66,39,100000,100000
3423812583,79,100000,0
645001739,12,100000,0
3081,55,100000,38836
1525,55,100000,62484
562,59,100000,95703
1532711507,3,100000,0
2661,41,100000,26487
64,21,100000,97557
515,89,100000,99966
36167,48,100000,3154
234969466,63,100000,0
1019094,45,100000,87
114,64,100000,100000
16804007,37,100000,5
107377145,90,100000,5
5646,96,100000,55504
17948,27,100000,1997
1044,55,100000,76370
2045315276,70,100000,0
9949,77,100000,25475
7794,3,100000,43
184232,72,100000,1374
1134,49,100000,64996
59437,64,100000,3269
198,62,100000,99997
437788,51,100000,292
1171,99,100000,98549
75,64,100000,100000
20733,5,100000,41
42,38,100000,100000
48263,66,100000,4425
1230,96,100000,97774
706,91,100000,99767
6411,24,100000,4228
2045315276,46,100000,0
2323881,44,100000,38
65536,7,100000,32
1079718661,22,100000,0
6932,13,100000,1072
998307,43,100000,99
792612239,84,100000,0
24350767,61,100000,6
243,53,100000,99797
85944,19,100000,188
56604,22,100000,434
1446652,22,100000,20
16125488,86,100000,27
65480520,32,100000,2
179746969,96,100000,3
3820,34,100000,13544
48415,91,100000,8232
31,13,100000,94770
18230,87,100000,18456
113,61,100000,100000
816,11,100000,6613
2087902676,28,100000,0
63024,3,100000,5
71106954,62,100000,2
41008,56,100000,3735
41779,79,100000,6952
1160,22,100000,18272
1570,5,100000,657
608785,91,100000,668
418418732,15,100000,0
21523,58,100000,7393
22055,82,100000,13978
241,59,100000,99956
117075,4,100000,2
456210,6,100000,2
332,7,100000,6066
4644,74,100000,44246
213,30,100000,88318
5537,85,100000,47673
1909,19,100000,8720
671,16,100000,16540
285,48,100000,98508
9,56,100000,100000
23046,59,100000,7190
310,49,100000,98177
665,14,100000,12786
99280,53,100000,1327
16527,42,100000,5102
974003826,72,100000,0
6647576,96,100000,67
3231571,4,100000,0
3567,55,100000,33993
24449,57,100000,6257
3748,94,100000,69077
2915169,97,100000,133
4690,77,100000,46185
21164,78,100000,13019
650,63,100000,95607
7643,18,100000,1983
1570,62,100000,70506
524881175,10,100000,0
32757,48,100000,3430
50344,96,100000,8614
52199007,34,100000,1
3101085,17,100000,3
27746,42,100000,2908
18321,8,100000,148
3826,51,100000,28319
8906,51,100000,13341
497,28,100000,53684
45186876,14,100000,0
49069572,78,100000,9
445103578,28,100000,0
373,3,100000,787
621,82,100000,99623
1194,39,100000,46705
516255,36,100000,113
2963,78,100000,64157
265,9,100000,12996
18247896,45,100000,5
3037832,46,100000,37
220882579,79,100000,1
8184,94,100000,41215
225481779,42,100000,0
33,86,100000,100000
8338985,71,100000,36
150,7,100000,13294
240,61,100000,99980
8547,80,100000,30839
28018,73,100000,9014
505725,4,100000,4
4253,44,100000,19973
3638,80,100000,58087
2314516042,20,100000,0
454,55,100000,96633
615,51,100000,88116
92,91,100000,100000
13337,49,100000,8456
47088222,74,100000,7
2482,42,100000,29539
7679152,63,100000,27
4423,30,100000,9449
132484,89,100000,2907
106,15,100000,64554
122,23,100000,88953
33403,36,100000,1852
56,57,100000,100000
108,20,100000,84791
31196,90,100000,12034
3353976342,59,100000,0
230176744,80,100000,1
5754577,64,100000,49
19331,70,100000,11622
147,77,100000,100000
15158733,92,100000,34
188,54,100000,99980
5273,69,100000,36031
147,26,100000,90456
1481,47,100000,52425
147,72,100000,100000
362,33,100000,77867
800,70,100000,95486
1134,27,100000,26626
5273,59,100000,27969
10460756,69,100000,28
2794,85,100000,72687
1664410218,6,100000,0
51337,37,100000,1307
745093556,60,100000,0
1226773,44,100000,80
9055515,14,100000,3
8372,73,100000,26881
1715,68,100000,73893
6287,23,100000,3934
9873,48,100000,10840
93328,87,100000,3891
37192,12,100000,162
1540,99,100000,95989
155600738,47,100000,0
97,88,100000,100000
917,41,100000,59526
116603560,20,100000,0
38674,43,100000,2319
720,73,100000,97698
1633,75,100000,82068
735,14,100000,11613
552,39,100000,74682
16373,54,100000,8268
34062,4,100000,14
246,62,100000,99980
30001,76,100000,9083
257,81,100000,99999
43910,55,100000,3305
1257,37,100000,41676
199256051,17,100000,0
22822,79,100000,12669
53382,75,100000,5231
864200,19,100000,22
418418732,35,100000,1
645,13,100000,11525
260472198,9,100000,0
126622757,60,100000,5
212821,97,100000,2193
10288,57,100000,14320
357,11,100000,14312
11,42,100000,100000
123,18,100000,73056
31960,32,100000,1520
135243,54,100000,1075
51841,18,100000,308
316,20,100000,45961
288742904,27,100000,0
325,85,100000,100000
3810778,91,100000,81
28831,55,100000,5071
1317,11,100000,4183
126622757,22,100000,1
1845059253,23,100000,0
169,94,100000,100000
24437,59,100000,6763
4312345,59,100000,27
244856371,66,100000,1
240832,70,100000,1006
1501448461,85,100000,0
16,94,100000,100000
1928,42,100000,36272
2513391550,37,100000,0
500,13,100000,14670
14546648,18,100000,0
20649652,80,100000,10
848,54,100000,82127
86,35,100000,99978
212,16,100000,44001
5171,93,100000,56241
13468,99,100000,30234
58098,24,100000,510
47088222,62,100000,7
896934455,33,100000,0
8427,78,100000,30328
167,47,100000,99922
574,24,100000,38781
58098,83,100000,5648
2850,11,100000,2029
686137020,30,100000,0
603,66,100000,97494
122,38,100000,99836
5121,89,100000,53889
336,79,100000,99999
6411,95,100000,50252
416,79,100000,99963
127,45,100000,99980
720,81,100000,99052
11187,53,100000,11682
2148,85,100000,81365
173187,85,100000,2064
3152898778,98,100000,0
12701,51,100000,9513
9568,28,100000,3920
7794,52,100000,15821
55,25,100000,99859
467,47,100000,90875
17878,32,100000,2793
45186876,77,100000,6
15474367,68,100000,19
1715,73,100000,78989
31196,76,100000,8763
211963697,25,100000,1
6813,42,100000,11762
25660,45,100000,3859
150,52,100000,99993
20298,51,100000,6109
8345,23,100000,3051
50838,5,100000,25
5814,10,100000,813
4879929,37,100000,13
23,50,100000,100000
4682885,6,100000,0
2523561,18,100000,6
5071,38,100000,12990
2421664,68,100000,98
149922,15,100000,78
832,90,100000,99282
472,24,100000,44848
5,42,100000,100000
1422,78,100000,88417
28571,25,100000,1052
333550228,5,100000,0
1482,72,100000,82775
23046,85,100000,14391
39053,25,100000,813
17878,73,100000,13659
9757,29,100000,4064
665,67,100000,96929
2175756195,32,100000,0
22514,87,100000,15342
621,75,100000,99043
370,99,100000,100000
147,50,100000,99992
11746,98,100000,33411
138059,28,100000,277
4380,37,100000,14247
17878,83,100000,17639
33171299,80,100000,4
4154,65,100000,39361
26008,87,100000,13199
994284460,3,100000,0
225481779,73,100000,1
615,24,100000,36893
2576106,21,100000,7
3820,61,100000,38146
1134,17,100000,11413
2687,35,100000,20098
363676,85,100000,987
1247270151,37,100000,0
1597204024,86,100000,0
273,73,100000,99995
7208,26,100000,4314
88,4,100000,6635
11837583,15,100000,0
146,19,100000,70432
456210,15,100000,22
2482,18,100000,6097
40762647,37,100000,3
79143,10,100000,50
23,93,100000,100000
3353976342,87,100000,1
2565725199,94,100000,1
973,85,100000,97677
158840645,50,100000,1
159,6,100000,9145
59069348,15,100000,0
132484,47,100000,834
5660,40,100000,13156
10503,28,100000,3511
4138220,15,100000,4
404,34,100000,75972
28,69,100000,100000
11643,30,100000,3788
1466,63,100000,74343
143288619,12,100000,0
51341,8,100000,70
16534,70,100000,13571
39053,35,100000,1511
5929,71,100000,34552
17581,34,100000,3186
3638,32,100000,12967
2640,34,100000,18937
273,95,100000,100000
33,56,100000,100000
1570,34,100000,30184
13733,63,100000,13311
11407,67,100000,17599
34,92,100000,100000
11405,15,100000,827
518,15,100000,18547
16527,89,100000,21080
17532,34,100000,3185
510,27,100000,50287
3364,49,100000,29664
61805,64,100000,3177
4554,70,100000,41595
1665,26,100000,17980
385310784,58,100000,0
16872,27,100000,2011
39116717,81,100000,8
32123,56,100000,4610
3567877718,87,100000,0
20649652,22,100000,0
4554,91,100000,59630
1023,40,100000,54136
26443114,77,100000,17
1601,73,100000,81140
5022,72,100000,39980
15,31,100000,100000
5929,93,100000,51607
436,14,100000,19120
2684502,39,100000,30
40215,81,100000,7777
15220,76,100000,17047
48,51,100000,100000
303,53,100000,99187
1783,6,100000,905
198,32,100000,92968
16804007,89,100000,36
13733,27,100000,2599
782,87,100000,99302
4312345,50,100000,27
321377,69,100000,736
277083932,83,100000,2
2684502,98,100000,181
44,12,100000,80931
138,74,100000,100000
10970,79,100000,24345
3603,33,100000,13492
369752557,53,100000,0
1836,84,100000,85361
623,50,100000,86874
1525,75,100000,84476
5637200,78,100000,59
3332,24,100000,7944
32123,38,100000,2159
1105,4,100000,532
1601,50,100000,53875
21107,58,100000,7457
672141736,84,100000,0
17511076,64,100000,10
91056707,21,100000,0
1482,62,100000,72670
9757,44,100000,9254
373,60,100000,99320
706,95,100000,99871
20902,88,100000,16761
355,91,100000,100000
23731,86,100000,14204
12578,80,100000,22261
39824,36,100000,1605
16872,62,100000,10768
240,20,100000,55744
2559,45,100000,32309
2189,9,100000,1597
5987,46,100000,15874
96,73,100000,100000
1177238,46,100000,83
2061,69,100000,68161
3955122195,93,100000,0
159483,34,100000,368
48263,40,100000,1621
1022,99,100000,99279
574,5,100000,1686
485305,60,100000,333
5191148,51,100000,27
9475,44,100000,9520
289,98,100000,100000
36167,13,100000,239
54970,4,100000,9
1332184,7,100000,1
1332184,26,100000,25
7794,20,100000,2364
446904,89,100000,899
7947,44,100000,11403
16461252,84,100000,22
26166,53,100000,5156
166194,76,100000,1678
1466,58,100000,67934
674861,74,100000,402
12,43,100000,100000
705,78,100000,98784
3367547,21,100000,3
684,20,100000,24553
144,77,100000,100000
10245,20,100000,1860
5121,98,100000,60773
1278392,81,100000,265
42227,12,100000,152
46314,52,100000,2877
691,34,100000,56339
158840645,6,100000,0
91056707,61,100000,8
32439,45,100000,2996
17193,24,100000,1541
97255,97,100000,4797
255159291,60,100000,1
21948,83,100000,14353
19815852,85,100000,18
23731,88,100000,14954
639,68,100000,97585
864200,81,100000,359
661096,84,100000,518
320082009,66,100000,0
260,24,100000,66431
34062,96,100000,12546
35419,74,100000,7475
896934455,37,100000,0
120,29,100000,97503
135243,66,100000,1584
183489647,91,100000,1
1807425182,86,100000,0
5320,81,100000,45973
568,22,100000,33753
37689,99,100000,12115
486,46,100000,88951
6864,60,100000,22932
816,53,100000,82348
132,61,100000,100000
16056,18,100000,962
663,13,100000,11393
28293,68,100000,7700
234969466,87,100000,2
14142,86,100000,22851
4037475450,81,100000,1
1111,21,100000,17321
867,17,100000,14537
1370,23,100000,16757
17153898,17,100000,1
86,82,100000,100000
1172493821,74,100000,1
4,98,100000,100000
212821,45,100000,447
671,17,100000,18611
2011703,55,100000,65
68,85,100000,100000
203404946,43,100000,0
366,95,100000,99999
671,77,100000,98943
1242,12,100000,5232
276,11,100000,18123
1343,48,100000,57177
1985,22,100000,10903
9383,55,100000,14835
100939671,4,100000,0
328068,98,100000,1468
779586,27,100000,36
671,75,100000,98616
1978,24,100000,12894
60610,78,100000,4883
10288,82,100000,27783
68511,66,100000,3112
155,67,100000,100000
2482,53,100000,42946
779586,36,100000,70
1985,73,100000,73809
1930474,16,100000,4
14605,15,100000,743
25912,84,100000,12736
220,27,100000,80752
2344,86,100000,79476
4554,42,100000,17154
44776,91,100000,8869
3231571,83,100000,106
1501448461,10,100000,0
8168893,98,100000,56
22381,54,100000,6202
2808,68,100000,56182
558355712,27,100000,0
507,44,100000,85464
3498,35,100000,15538
615,25,100000,38881
83,27,100000,99168
377451517,40,100000,0
221776,80,100000,1320
3299,10,100000,1333
183,99,100000,100000
32,99,100000,100000
218,50,100000,99783
270,32,100000,85142
348991,17,100000,45
3795420754,36,100000,0
183,84,100000,100000
75,36,100000,99996
885,61,100000,87957
63643,59,100000,2609
386869,45,100000,241
900563,26,100000,27
1149,63,100000,82220
2963876216,99,100000,0
109612944,70,100000,1
26423,60,100000,6435
222,80,100000,100000
32626,31,100000,1423
1699066442,5,100000,0
3656905,41,100000,23
1424,88,100000,93455
4736,45,100000,19060
35,88,100000,100000
156,38,100000,99279
101,6,100000,14158
1510,67,100000,77307
891,27,100000,33055
159483,97,100000,2862
45186876,59,100000,3
938457,90,100000,416
4090,82,100000,55800
10678570,22,100000,3
3364,5,100000,300
62412,24,100000,427
3895,67,100000,43471
62,26,100000,99767
42227,63,100000,4547
751,33,100000,50735
1777722,70,100000,129
1664410218,75,100000,0
541,86,100000,99907
745093556,6,100000,0
35075,83,100000,9256
132,28,100000,95429
205,53,100000,99934
9949,78,100000,26264
209,46,100000,99503
27209,37,100000,2405
21605,53,100000,6279
1106660,18,100000,11
9873,34,100000,5480
1278392,14,100000,4
2381,98,100000,86620
1279,15,100000,7918
378978,16,100000,41
57160,3,100000,4
3437666,21,100000,8
30044,53,100000,4443
8512619,88,100000,43
47017,96,100000,9218
58859,14,100000,156
20101,26,100000,1538
2903421395,13,100000,0
28571,35,100000,2084
2362708720,41,100000,0
500,81,100000,99893
9092,6,100000,156
20698,28,100000,1801
243,24,100000,68883
34062,32,100000,1472
321377,13,100000,21
3810778,31,100000,8
574,84,100000,99850
1665,55,100000,59285
39053,32,100000,1284
251,54,100000,99794
295,90,100000,100000
127,24,100000,90101
89199404,14,100000,0
1022,83,100000,96702
13600,56,100000,10673
606332600,83,100000,0
271432191,65,100000,1
5777,84,100000,45479
134,39,100000,99777
49268,72,100000,4963
71,24,100000,98811
5871,9,100000,636
53382,24,100000,537
45,91,100000,100000
45215,90,100000,8279
164,84,100000,100000
3173,50,100000,31806
332,59,100000,99620
28018,51,100000,4535
11,10,100000,99851
49,70,100000,100000
2767,76,100000,64367
91056707,40,100000,1
91425,29,100000,467
17581,23,100000,1455
1947,20,100000,9344
11862,64,100000,15729
2239,99,100000,88881
75,69,100000,100000
213,40,100000,98055
497,12,100000,12702
96863890,72,100000,2
46107,62,100000,4015
24919,38,100000,2798
41008,26,100000,800
13729,40,100000,5557
720,89,100000,99655
13,68,100000,100000
22381,52,100000,5775
8689868,63,100000,26
289911,49,100000,395
1157,64,100000,83217
2992,5,100000,359
28831,85,100000,11568
329,7,100000,6123
1242,26,100000,23276
848,85,100000,98763
72587538,47,100000,0
143288619,45,100000,1
691,83,100000,99435
487,64,100000,98700
16190,11,100000,366
1734444275,25,100000,0
404,16,100000,25803
349,40,100000,90246
10678570,64,100000,26
520,67,100000,98855
93,31,100000,99621
3299,42,100000,23070
661096,15,100000,15
2362708720,32,100000,0
9281,95,100000,38017
68,72,100000,100000
15536,70,100000,14416
1343,5,100000,705
3451,88,100000,67235
5544,99,100000,58624
2087902676,42,100000,0
639,58,100000,93143
9112,43,100000,9501
740,99,100000,99888
3381,40,100000,20667
34734,91,100000,11027
356258,82,100000,924
5022,8,100000,520
2565725199,80,100000,0
58,60,100000,100000
535810211,90,100000,1
1073,67,100000,87894
776445157,15,100000,0
61805,18,100000,223
9474,28,100000,3948
8512619,99,100000,52
463832380,57,100000,0
2285,54,100000,46724
2299,74,100000,69206
30893,95,100000,13614
58098,66,100000,3547
41779,65,100000,4793
1194,33,100000,36250
396,51,100000,96610
1126,28,100000,28717
49268,30,100000,876
12952,77,100000,20047
848,80,100000,97858
32494697,37,100000,0
1242,4,100000,484
231,3,100000,1300
336,83,100000,99998
1305011,64,100000,145
44,23,100000,99931
1930474,20,100000,10
377,76,100000,99970
9112,97,100000,40035
106,18,100000,78244
102,95,100000,100000
2276480,68,100000,104
6813,65,100000,26437
276,59,100000,99856
203,4,100000,2994
63,39,100000,100000
278,81,100000,100000
140933,82,100000,2327
